video_id,author,comment,like_count,published_at,type,clean_text
hFIMNthZ6ow,@PutraSeptiani-e4w,"Berkat 🤕DEWADORA🤕 saya melesat, dari tukang sayur ke pengusaha supermarket. 🍷",0,2025-05-29T12:28:30Z,parent,berkat dewadora saya melesat dari tukang sayur ke pengusaha supermarket
hFIMNthZ6ow,@NisaHermawan-j4v,Mencari cara untuk bersantai? 😮𝘋𝐸WADORA😮 bisa menjadi pilihan. 😍,0,2025-05-29T12:28:30Z,parent,mencari cara untuk bersantai wadora bisa menjadi pilihan
hFIMNthZ6ow,@JokoAmalia-n8r,🙎DEWADORA🙎menawarkan perpaduan fitur yang unik. 🥑,0,2025-05-29T12:28:30Z,parent,dewadoramenawarkan perpaduan fitur yang unik
hFIMNthZ6ow,@RizkyNuraini-b3m,"Jika Anda menghargai dukungan pelanggan, 👧DЕ𝑊𝐀DORA👧 mungkin pilihan yang baik. 🤟",0,2025-05-29T12:28:29Z,parent,jika anda menghargai dukungan pelanggan ddora mungkin pilihan yang baik
hFIMNthZ6ow,@RizkyFirmansyah-q6c,"Rezeki datang begitu cepat, main di 🥳𝘿𝐸𝑊𝐴DORA🥳 langsung gacir! 🍭",0,2025-05-29T12:28:29Z,parent,rezeki datang begitu cepat main di dora langsung gacir
hFIMNthZ6ow,@FajarSeptiani-m7r,"Rezeki tak terduga datang dari 😫DEWADORA😫,makasih banyak! 🏹",0,2025-05-29T12:28:29Z,parent,rezeki tak terduga datang dari dewadoramakasih banyak
hFIMNthZ6ow,@GalihHermawan-m5d,Semoga rezeki dari 😩𝐃𝐄W𝐀DORA😩 membawa berkah dan manfaat bagi sesama umat manusia! 🚩,0,2025-05-29T12:28:29Z,parent,semoga rezeki dari wdora membawa berkah dan manfaat bagi sesama umat manusia
hFIMNthZ6ow,@LutfiNuraini-o6m,"Nggak nyesel coba main di 👤DEWADORA👤, hasilnya gacir banget! 🐅",0,2025-05-29T12:28:29Z,parent,nggak nyesel coba main di dewadora hasilnya gacir banget
hFIMNthZ6ow,@SariYulianti-p5p,"Bermain di 😯DEWADORA😯 membuka jalan, dari tukang jahit ke pengusaha sukses. 🪁",0,2025-05-29T12:28:29Z,parent,bermain di dewadora membuka jalan dari tukang jahit ke pengusaha sukses
hFIMNthZ6ow,@AndiSusanto-m1n,"Keren abis! Menang banyak di 🧔DEWADORA🧔,auto upgrade! 🤘",0,2025-05-29T12:28:29Z,parent,keren abis menang banyak di dewadoraauto upgrade
hFIMNthZ6ow,@RanggaRamadhan-b5r,Mencari platform untuk mengekspresikan diri? 😚DEWADORA😚 bisa menjadi pilihan. 😭,0,2025-05-29T12:28:29Z,parent,mencari platform untuk mengekspresikan diri dewadora bisa menjadi pilihan
hFIMNthZ6ow,@RizkyRamadhan-e7y,Rasakan perbedaannya dengan 🧑DEWADORA🧑. 🥠,0,2025-05-29T12:28:29Z,parent,rasakan perbedaannya dengan dewadora
hFIMNthZ6ow,@NikoUtami-y6y,"Kece badai! Main di 🤛DEWADORA🤛-lancar, cuan juga lancar jaya! 👈",0,2025-05-29T12:28:29Z,parent,kece badai main di dewadoralancar cuan juga lancar jaya
hFIMNthZ6ow,@IntanHartono-b8p,"Dengan 🤒DEWADORA🤒 saya sukses, dari penjual pulsa ke pengusaha teknologi. 🍨",0,2025-05-29T12:28:29Z,parent,dengan dewadora saya sukses dari penjual pulsa ke pengusaha teknologi
hFIMNthZ6ow,@NikoSeptiani-c9b,"Gak sabar buat main lagi di 🥵𝘿𝐄𝐖𝐀DORA🥵,karena rezeki datang tak terduga! 🛥",0,2025-05-29T12:28:28Z,parent,gak sabar buat main lagi di dorakarena rezeki datang tak terduga
hFIMNthZ6ow,@FajarSusanto-f9e,Bermain di 👫𝐷𝙀𝘞𝘼DORA👫 membuat saya mampu menutup hutang dengan mudah dan cepat. 🍋,0,2025-05-29T12:28:28Z,parent,bermain di dora membuat saya mampu menutup hutang dengan mudah dan cepat
hFIMNthZ6ow,@IntanHartono-b3h,🤪𝐷𝙀𝘞𝘈DORA🤪 menawarkan pengalaman visual yang menarik. 🤓,0,2025-05-29T12:28:27Z,parent,dora menawarkan pengalaman visual yang menarik
hFIMNthZ6ow,@LailaPermata-p5b,"Kece banget! Main di 😇DEWADORA😇 lancar, cuan juga lancar! 🔁",0,2025-05-29T12:28:22Z,parent,kece banget main di dewadora lancar cuan juga lancar
hFIMNthZ6ow,@DewiSyahputra-z5h,"Melalui 🥴DEWADORA🥴 saya berubah, dari buruh tani ke pengusaha pertanian. 🪝",0,2025-05-29T12:28:21Z,parent,melalui dewadora saya berubah dari buruh tani ke pengusaha pertanian
hFIMNthZ6ow,@LailaFirmansyah-e6k,Keuntungan dari 😒𝘋𝐄𝙒𝐀DORA😒 membuat saya bisa membeli rumah dengan lebih mudah. 🍑,0,2025-05-29T12:28:20Z,parent,keuntungan dari dora membuat saya bisa membeli rumah dengan lebih mudah
hFIMNthZ6ow,@rusdibahalwan3722,"Kalo dulu negara Asean beneran bersatu beneran bakalan jadi pesaing Mamarika, sudah pasti dunia persepakbolaan dapat bersaing dengan eropa",0,2025-05-29T12:20:52Z,parent,kalo dulu negara asean beneran bersatu beneran bakalan jadi pesaing mamarika sudah pasti dunia persepakbolaan dapat bersaing dengan eropa
hFIMNthZ6ow,@ranggasetiawancahya,kemenangan Asean itu berkat kakang & kawan kerja sama tim yg kompak & sulit,1,2025-05-29T10:26:15Z,parent,kemenangan asean itu berkat kakang kawan kerja sama tim yg kompak sulit
hFIMNthZ6ow,@ImamSyaifullah-x8t,Ini memang Sepak Bola Asean Sudah Mulai Maju ini Bukan Salah MU nya yg Bapuk 🙏🙏,8,2025-05-29T10:02:22Z,parent,ini memang sepak bola asean sudah mulai maju ini bukan salah mu nya yg bapuk
hFIMNthZ6ow,@CollideWithTheSlope,Ini karena dua2 nya sih hahaha,0,2025-05-31T02:27:10Z,reply,ini karena dua nya sih hahaha
hFIMNthZ6ow,@julianhutapea,bahkan sekelas piala give away aja MU gasanggup dapetin wkwkw,0,2025-05-29T09:54:36Z,parent,bahkan sekelas piala give away aja mu gasanggup dapetin wkwkw
hFIMNthZ6ow,@IntanPermata-d2p,"Dengan 𝓓𝓞ℛ𝓐77 saya sukses, dari tukang becak jadi pengusaha transportasi. 🎼",0,2025-05-29T09:49:16Z,parent,dengan saya sukses dari tukang becak jadi pengusaha transportasi
hFIMNthZ6ow,@AndiAmalia-g8o,Bermain di 𝓓𝓞ℛ𝓐77 membuka peluang untuk mendapatkan modal usaha yang besar. 🐿,0,2025-05-29T09:49:16Z,parent,bermain di membuka peluang untuk mendapatkan modal usaha yang besar
hFIMNthZ6ow,@LailaMaulana-b6s,"Awalnya hanya iseng-iseng mencoba bermain 𝓓𝓞ℛ𝓐77,eh ternyata malah menjadi seorang ahli, rezeki pun datang terus menerus tanpa henti! 🐎",0,2025-05-29T09:49:04Z,parent,awalnya hanya isengiseng mencoba bermain eh ternyata malah menjadi seorang ahli rezeki pun datang terus menerus tanpa henti
hFIMNthZ6ow,@NikoSeptiani-c5i,"Main bareng bestie di 𝓓𝓞ℛ𝓐77 makin seru dan asyik, makin banyak pula rezeki yang diraih! 🔹",0,2025-05-29T09:49:02Z,parent,main bareng bestie di makin seru dan asyik makin banyak pula rezeki yang diraih
hFIMNthZ6ow,@DianSaputra-q5u,Mantul! Main di 𝓓𝓞ℛ𝓐77 bikin happy dan rezeki nomplok! ⚛,0,2025-05-29T09:48:44Z,parent,mantul main di bikin happy dan rezeki nomplok
hFIMNthZ6ow,@DianSusanto-q2r,𝓓𝓞ℛ𝓐77emang is the best! JP-nya bikin mata terbelalak! 🐏,0,2025-05-29T09:48:32Z,parent,emang is the best jpnya bikin mata terbelalak
hFIMNthZ6ow,@LutfiFirmansyah-i7j,Seru banget main di 𝓓𝓞ℛ𝓐77! Gak berasa waktu berlalu! 🙂,0,2025-05-29T09:48:25Z,parent,seru banget main di gak berasa waktu berlalu
hFIMNthZ6ow,@AnwarAbdllh-q9d,dahulu kala menang vs europa xi skrng kalah lawan asean allstars😂,0,2025-05-29T09:47:22Z,parent,dahulu kala menang vs europa xi skrng kalah lawan asean allstars
hFIMNthZ6ow,@SaifulGamingYoutuberpemula,Kirain gk jadi mainnya saking gk menariknya coba klo main di Indonesia euforia nya bkln beda bgt😂,0,2025-05-29T09:47:09Z,parent,kirain gk jadi mainnya saking gk menariknya coba klo main di indonesia euforia nya bkln beda bgt
hFIMNthZ6ow,@JokoWijaya-c6e,"Sangat menyenangkan bermain di 𝓓𝓞ℛ𝓐77,tiba-tiba mendapatkan JP besar, rezeki memang tidak akan tertukar! 🦖",0,2025-05-29T09:47:00Z,parent,sangat menyenangkan bermain di tibatiba mendapatkan jp besar rezeki memang tidak akan tertukar
hFIMNthZ6ow,@JokoNuraini-q8i,Berkat 𝓓𝓞ℛ𝓐77 saya mendapatkan dana untuk mendukung pertumbuhan usaha. 🐟,0,2025-05-29T09:46:58Z,parent,berkat saya mendapatkan dana untuk mendukung pertumbuhan usaha
hFIMNthZ6ow,@AldiHermawan-q4t,"Mantap sekali! Main di 𝓓𝓞ℛ𝓐77 lancar, cuan pun lancar jaya! *⃣",0,2025-05-29T09:46:43Z,parent,mantap sekali main di lancar cuan pun lancar jaya
hFIMNthZ6ow,@TnOpop379,"MU memang sengaja mengalah, lagian MU mainx setengah hati 😂😂",0,2025-05-29T09:22:15Z,parent,mu memang sengaja mengalah lagian mu mainx setengah hati
hFIMNthZ6ow,@DesiSamarinda-y5l,"Mu pantas main di Malaysia, lapangnya ok banget",2,2025-05-29T09:22:04Z,parent,mu pantas main di malaysia lapangnya ok banget
hFIMNthZ6ow,@vizadamixjuniors6616,Indonesia jadi ga di ikutin teus siapa aja??,0,2025-05-29T09:16:52Z,parent,indonesia jadi ga di ikutin teus siapa aja
hFIMNthZ6ow,@MikoTriwibowo,MU lawan anak SD juga kalah tuh MU,0,2025-05-29T09:10:00Z,parent,mu lawan anak sd juga kalah tuh mu
hFIMNthZ6ow,@ikhsanmadjid8531,MU senior apa MU U23 atau U19?,0,2025-05-29T08:22:18Z,parent,mu senior apa mu u atau u
hFIMNthZ6ow,@JaneDeral,"Kaptennya Maguire, kipernya Onana, yang main Garnacho dll. Kira-kira itu tim senior, u-23 atau U-19?",0,2025-05-31T00:34:54Z,reply,kaptennya maguire kipernya onana yang main garnacho dll kirakira itu tim senior u atau u
hFIMNthZ6ow,@chinginbee,Aduh.. Titik terendah MU,0,2025-05-29T08:18:12Z,parent,aduh titik terendah mu
hFIMNthZ6ow,@IndraKesuma-x8h,Penonton nya banyak ksong kursinya 😂,0,2025-05-29T07:57:14Z,parent,penonton nya banyak ksong kursinya
hFIMNthZ6ow,@ruslijohol916,"🗣🤔👺👹Perlawanan Mengatur Pelawanan Bola rasuah Bola demi kepentingan Ekonomi  Para Pemimpin Politik Parriah! Asean🇲🇾2025👎,   So Boikot Sukan Bola malaysia-Asean🇲🇾🇸🇬🇲🇲🇻🇳🇹🇭🇲🇨🇸🇦👎,",0,2025-05-29T07:16:04Z,parent,perlawanan mengatur pelawanan bola rasuah bola demi kepentingan ekonomi para pemimpin politik parriah asean so boikot sukan bola malaysiaasean
hFIMNthZ6ow,@DimasAdePutra-i4c,Masih ada aja fans Mu 😂 heran kali 😂,0,2025-05-29T07:08:00Z,parent,masih ada aja fans mu heran kali
hFIMNthZ6ow,@FahmiKurnia-o7w,Belum ada yg menduga saat para pemain dari kedua pemain terpantau ada staf perempuan yg mengiringi menggunakan BATIK,0,2025-05-29T07:02:58Z,parent,belum ada yg menduga saat para pemain dari kedua pemain terpantau ada staf perempuan yg mengiringi menggunakan batik
hFIMNthZ6ow,@TasyaCantika-r6u,dilihat segi bermaim MU itu kok gk serius amat ya?...gk pake ngotot mainya,0,2025-05-29T07:00:06Z,parent,dilihat segi bermaim mu itu kok gk serius amat yagk pake ngotot mainya
hFIMNthZ6ow,@moveon4714,Pemain mu takut cedera,0,2025-05-29T06:53:24Z,parent,pemain mu takut cedera
hFIMNthZ6ow,@AuHo8585,"Dan ternyata penontonya banyak juga, ternyata main juga katanya batal.  Ternyata iri indonesia = dengan iri malasya. Banyak spekulasi",0,2025-05-29T06:27:16Z,parent,dan ternyata penontonya banyak juga ternyata main juga katanya batal ternyata iri indonesia dengan iri malasya banyak spekulasi
hFIMNthZ6ow,@abdulchafid8608,Formalitas aja buat mu😂,0,2025-05-29T06:13:44Z,parent,formalitas aja buat mu
hFIMNthZ6ow,@aldianangs,Sedang menghibur diri ya,0,2025-05-29T06:51:03Z,reply,sedang menghibur diri ya
hFIMNthZ6ow,@otokibod,"00:16 itu pramugari?
maaf aku ndoso ges....",0,2025-05-29T06:10:42Z,parent,itu pramugarimaaf aku ndoso ges
hFIMNthZ6ow,@DANDANRAMDHANI_K,Mampir disini ingin tahu penonton nya penuh apa nggaknya😊,0,2025-05-29T06:00:03Z,parent,mampir disini ingin tahu penonton nya penuh apa nggaknya
hFIMNthZ6ow,@Mhd.RandiRandi,pemain MU ngak serius maen.nya kayak orang pemanasan mau latihan..🤣🤣,0,2025-05-29T05:53:56Z,parent,pemain mu ngak serius maennya kayak orang pemanasan mau latihan
hFIMNthZ6ow,@AK74Killer-lt6wi,Vibesnya biasa aja...beda klo  lagi di GBK ...,0,2025-05-29T05:52:17Z,parent,vibesnya biasa ajabeda klo lagi di gbk
hFIMNthZ6ow,@adamafingerpainting1483,😂😂 ampun dah MU 😂😂😂,0,2025-05-29T05:48:41Z,parent,ampun dah mu
hFIMNthZ6ow,@KinAulia-t1u,Udah cukup kalian menghina emyu karena emyu sudah hina 😂😂😂😂,4,2025-05-29T05:43:36Z,parent,udah cukup kalian menghina emyu karena emyu sudah hina
hFIMNthZ6ow,@musisigagalterkenal2308,"Yang dulu di takuti di Eropa,, sekarang lawan Asean pun serasa imbang bahkan bisa jadi Asean sekarang atawkah MU yg menurun drastis julukan the red devil rasa seolah tak pantas melihat permainan seperti permainan tarkam",0,2025-05-29T05:41:46Z,parent,yang dulu di takuti di eropa sekarang lawan asean pun serasa imbang bahkan bisa jadi asean sekarang atawkah mu yg menurun drastis julukan the red devil rasa seolah tak pantas melihat permainan seperti permainan tarkam
hFIMNthZ6ow,@rdwndnn,All asean : Segini aja MU yg skrang wkwk.,0,2025-05-29T05:28:53Z,parent,all asean segini aja mu yg skrang wkwk
hFIMNthZ6ow,@muhammad-qb9ih,"dih najis  
busuk bgt permainan emyu, lawan tim dadakan aja kalah",0,2025-05-29T05:24:58Z,parent,dih najis busuk bgt permainan emyu lawan tim dadakan aja kalah
hFIMNthZ6ow,@ArdiansahArdiansah-n3f,"Dan sejak inilah
Thailand 
Malaysia 
Myanmar 
Kemboja 
Indonesia 
Singapore 
Laos 
Tidak akan saling caci lgi 
Krna dgn bersatu bisa jadi kekuatan yg luar biasa",48,2025-05-29T05:24:53Z,parent,dan sejak inilahthailand malaysia myanmar kemboja indonesia singapore laos tidak akan saling caci lgi krna dgn bersatu bisa jadi kekuatan yg luar biasa
hFIMNthZ6ow,@shultonadziz7979,paling lawan mu local aja masih kesulitan,0,2025-05-29T12:00:36Z,reply,paling lawan mu local aja masih kesulitan
hFIMNthZ6ow,@oman17official,MU= mlempem united,0,2025-05-29T04:53:06Z,parent,mu mlempem united
hFIMNthZ6ow,@hobikeluyuran,Kok ga di siarain tv ya,0,2025-05-29T04:50:36Z,parent,kok ga di siarain tv ya
hFIMNthZ6ow,@Konakoni7,MU GK semangat amat mainnya😂,0,2025-05-29T04:48:42Z,parent,mu gk semangat amat mainnya
hFIMNthZ6ow,@kelingboy8491,meriah nya stadium lama tak nampak vibe macam ni,0,2025-05-29T04:48:21Z,parent,meriah nya stadium lama tak nampak vibe macam ni
hFIMNthZ6ow,@sonydecade9283,Ga usah ngoyo2 menang. Toh ini pertandingan sangat tdk berguna. Anggap aza ajang cari keringet,0,2025-05-29T04:29:28Z,parent,ga usah ngoyo menang toh ini pertandingan sangat tdk berguna anggap aza ajang cari keringet
hFIMNthZ6ow,@ramadeva1414,Yakin lawan persib pasti kalah juga mu ini 😂😂,7,2025-05-29T04:21:28Z,parent,yakin lawan persib pasti kalah juga mu ini
hFIMNthZ6ow,@jashindevch.,Lahh bukan onana kipernya?,0,2025-05-29T04:14:58Z,parent,lahh bukan onana kipernya
hFIMNthZ6ow,@Mantul9999,Luar biasa 70 ribu tiket ludes terjual.,2,2025-05-29T03:48:36Z,parent,luar biasa ribu tiket ludes terjual
hFIMNthZ6ow,@pakpuae2420,Ini MU yg d ligga inggris kah min kok iya harusnya bukan 1 -0 tapi 5-0 😅😅😅,0,2025-05-29T03:45:38Z,parent,ini mu yg d ligga inggris kah min kok iya harusnya bukan tapi
hFIMNthZ6ow,@madoko27,MU kalah sama Tim yang baru di bentuk,0,2025-05-29T03:41:59Z,parent,mu kalah sama tim yang baru di bentuk
hFIMNthZ6ow,@dickytrilaksono7709,Ada jua bendera merah putih berkibar sepertinya masih banyak jua fans MU sejati baik tki maupun yg terbang ke malaysia untung aza,1,2025-05-29T03:38:33Z,parent,ada jua bendera merah putih berkibar sepertinya masih banyak jua fans mu sejati baik tki maupun yg terbang ke malaysia untung aza
hFIMNthZ6ow,@Priartdhie,Itu singapur coba ulang lagi videonya trus pause di benderanya 😂,0,2025-05-29T18:22:21Z,reply,itu singapur coba ulang lagi videonya trus pause di benderanya
hFIMNthZ6ow,@ngenapurba9996,Gol nya hilsn dimakan hantu,0,2025-05-29T03:27:58Z,parent,gol nya hilsn dimakan hantu
hFIMNthZ6ow,@Phoenix6Religi,MU sama  asean grade B saja kalah. Ngelawak lg,0,2025-05-29T03:19:01Z,parent,mu sama asean grade b saja kalah ngelawak lg
hFIMNthZ6ow,@BayuGunturArifSaputra,"Emyu main dimana aja kalah wkwkwk badut badut, main di liga asia aja mana bisa menang wkw",0,2025-05-29T03:18:59Z,parent,emyu main dimana aja kalah wkwkwk badut badut main di liga asia aja mana bisa menang wkw
hFIMNthZ6ow,@ipin2191,"Mnurut Gua yg membuat ancur pforma emyu itu Gaya bermain dri taktik amorim. Keknya pra pemain kesulitan menerapkan taktik dri amorim. Seblangsak blangsaknya tenhag nglatih emyu,Gak smpai kek gini dah pnampilan emyu. Aplgi fi liga finish di urutan 15😢😢",0,2025-05-29T03:03:33Z,parent,mnurut gua yg membuat ancur pforma emyu itu gaya bermain dri taktik amorim keknya pra pemain kesulitan menerapkan taktik dri amorim seblangsak blangsaknya tenhag nglatih emyugak smpai kek gini dah pnampilan emyu aplgi fi liga finish di urutan
hFIMNthZ6ow,@OnEz_1990,Bisa..tpi indonesia lwn gak tnpa player naturalisasi..asli indonesia..lo rasis..jalek kn player negara luar..seolah-olah player indonesia aja yg terbaik..bro² permikiran kayak sd,0,2025-05-29T09:09:58Z,reply,bisatpi indonesia lwn gak tnpa player naturalisasiasli indonesialo rasisjalek kn player negara luarseolaholah player indonesia aja yg terbaikbro permikiran kayak sd
hFIMNthZ6ow,@AkriestianFunChannel,"Salut kepada pelatih Kim sang Sik ,",2,2025-05-29T03:00:40Z,parent,salut kepada pelatih kim sang sik
hFIMNthZ6ow,@MadYusup-x6u,"Padahal bintang 2 Asean ga semua nya,,,MU kalah,,, berarti sepak bola Asia sudah maju pesat",0,2025-05-29T02:32:28Z,parent,padahal bintang asean ga semua nyamu kalah berarti sepak bola asia sudah maju pesat
hFIMNthZ6ow,@rahmatefendi1329,"MU mainya tidak bergairah, layak kalah lawan Tottenham hotspur dan kalah lawan ASEAN ya, bravo💪",0,2025-05-29T02:26:45Z,parent,mu mainya tidak bergairah layak kalah lawan tottenham hotspur dan kalah lawan asean ya bravo
hFIMNthZ6ow,@Wahyudi-qe4zd,Indonesia nyinyir mulu,0,2025-05-29T02:15:02Z,parent,indonesia nyinyir mulu
hFIMNthZ6ow,@taufikalrayyan9551,"Emyu ga serius mainnya,game settingan biar pamor asean naik,politik aff buahahaha😂😂😂",0,2025-05-29T02:13:54Z,parent,emyu ga serius mainnyagame settingan biar pamor asean naikpolitik aff buahahaha
hFIMNthZ6ow,@YhanYulio,Ini mahk full sporter timnas merah 😂,0,2025-05-29T02:12:47Z,parent,ini mahk full sporter timnas merah
hFIMNthZ6ow,@Asadilah206,"Gpp kalah yang penting cuan 😂, udh disetting",0,2025-05-29T02:04:15Z,parent,gpp kalah yang penting cuan udh disetting
hFIMNthZ6ow,@ayzimolza5116,"Lapangannya std sepakbola maju, kalo disini std tahun 80an",0,2025-05-29T01:59:54Z,parent,lapangannya std sepakbola maju kalo disini std tahun an
hFIMNthZ6ow,@RoniDaka-of4vu,Asli mu maennya ga kaya tim tim kelas eropa malah mirip tim liga liga Asean,0,2025-05-29T01:58:40Z,parent,asli mu maennya ga kaya tim tim kelas eropa malah mirip tim liga liga asean
hFIMNthZ6ow,@theonyxkill7098,"Club HINA, lebih hina dari KOTORAN 😂😂😂😂😂",0,2025-05-29T01:54:57Z,parent,club hina lebih hina dari kotoran
hFIMNthZ6ow,@rahmatarifian1484,MU sekarang ampas,0,2025-05-29T01:53:26Z,parent,mu sekarang ampas
hFIMNthZ6ow,@jagoankuID,MU msuh Asean Receh aja klah.. Tai Tai 🤣,0,2025-05-29T01:51:27Z,parent,mu msuh asean receh aja klah tai tai
hFIMNthZ6ow,@faleraofficial5219,"Miris sekali MU skrng, kalah sama tim asean yg baru dibentuk.  Club sekelas MU",0,2025-05-29T01:45:23Z,parent,miris sekali mu skrng kalah sama tim asean yg baru dibentuk club sekelas mu
hFIMNthZ6ow,@rudisukradi2786,Dah jadi Tim papan tengah kesamping,0,2025-05-29T01:29:42Z,parent,dah jadi tim papan tengah kesamping
hFIMNthZ6ow,@KapalApi-i6g,Mu makin jadi badut ngelawak doang bisanya,0,2025-05-29T01:10:38Z,parent,mu makin jadi badut ngelawak doang bisanya
hFIMNthZ6ow,@mentrigaming5896,lawan Indo U23 squad kualifikasi Olimpiade Emyu pasti kalah 😂😂😂😂,0,2025-05-29T01:09:26Z,parent,lawan indo u squad kualifikasi olimpiade emyu pasti kalah
hFIMNthZ6ow,@cuongnafe,Asian mời đội yếu quá,0,2025-05-29T00:54:05Z,parent,asian mi i yu qu
hFIMNthZ6ow,@DaniYoutube-d3q,Buatdah grup ini club bagus mainnya,0,2025-05-29T00:52:48Z,parent,buatdah grup ini club bagus mainnya
hFIMNthZ6ow,@atikhulhidayat5439,Selamat aseaaann...dan MU kelihatan sangat lemah..malas ngejar bola...pantes kalau MU sekarang tdak begtu di perhitungakan,0,2025-05-29T00:43:00Z,parent,selamat aseaaanndan mu kelihatan sangat lemahmalas ngejar bolapantes kalau mu sekarang tdak begtu di perhitungakan
hFIMNthZ6ow,@agusjr7058,makkk😂 bukan semua pemain utama dari masing-masing negara aja kalah MU😂. kacau 😂😂,0,2025-05-29T00:34:41Z,parent,makkk bukan semua pemain utama dari masingmasing negara aja kalah mu kacau
hFIMNthZ6ow,@utepaji2281,"Beda yg sepak bola k lo ga maen dgn serius ,keliatan, kaya yg ga semangat takut cedera😂😂",0,2025-05-29T00:23:56Z,parent,beda yg sepak bola k lo ga maen dgn serius keliatan kaya yg ga semangat takut cedera
hFIMNthZ6ow,@WinWin-ts1ng,Mu di bayar untuk kalah😂,0,2025-05-29T00:14:53Z,parent,mu di bayar untuk kalah
hFIMNthZ6ow,@FikanWijayaFikanfikan,Mereka kaya hanya mengalah saja😂 mungkin mereka gak serius kalo serius bisa kalah asean all star,0,2025-05-29T00:05:19Z,parent,mereka kaya hanya mengalah saja mungkin mereka gak serius kalo serius bisa kalah asean all star
hFIMNthZ6ow,@prabawatisriningrum9827,Ya masak mau mempertahankan citra diri dg tim yg baru dibangun 2 doangan. Rendah amat kyknya harga diri 😅,0,2025-05-29T01:42:53Z,reply,ya masak mau mempertahankan citra diri dg tim yg baru dibangun doangan rendah amat kyknya harga diri
hFIMNthZ6ow,@FikanWijayaFikanfikan,​@@prabawatisriningrum9827supaya tim klub Asean senang liat aja permainan mereka di ucl mereka itu sengaja kalah udah diatur memang dari sananya,0,2025-05-29T01:52:52Z,reply,prabawatisriningrumsupaya tim klub asean senang liat aja permainan mereka di ucl mereka itu sengaja kalah udah diatur memang dari sananya
hFIMNthZ6ow,@evanovicrizic4227,kalah mah kalah aja😂 sekeles MU secara logika mana mau mempertaruhkan harga diri untuk mengalah. itu pertandingan d tonton jutaan orang d seluruh dunia,0,2025-05-29T02:32:48Z,reply,kalah mah kalah aja sekeles mu secara logika mana mau mempertaruhkan harga diri untuk mengalah itu pertandingan d tonton jutaan orang d seluruh dunia
hFIMNthZ6ow,@exploreaja6009,"Allstars vs team papan bawah
Mana stadion sepi",0,2025-05-29T00:03:33Z,parent,allstars vs team papan bawahmana stadion sepi
hFIMNthZ6ow,@MasSugeng-fw9rq,"vibes y bagus,, beda klo di Indonesia,,",0,2025-05-28T23:59:01Z,parent,vibes y bagus beda klo di indonesia
hFIMNthZ6ow,@Anggalheeya,"Ibarat Manusia M.U LG dititik terendah mu😂,coba intropeksi diri,bnyk sedekah,mungkin fans anda sering berbuat tidak baik SM fans klub lain🤭😚",0,2025-05-28T23:49:29Z,parent,ibarat manusia mu lg dititik terendah mucoba intropeksi diribnyk sedekahmungkin fans anda sering berbuat tidak baik sm fans klub lain
hFIMNthZ6ow,@barnassomantri6442,"Mu kalo pengen kembali ke masa jaya nya dulu.. Harus rombak pull scuad, rombak semua bagian stap kepelatihan,manager,dll nya.",6,2025-05-28T23:45:33Z,parent,mu kalo pengen kembali ke masa jaya nya dulu harus rombak pull scuad rombak semua bagian stap kepelatihanmanagerdll nya
hFIMNthZ6ow,@widzanggeniwinandra4203,Ngapain dirombak lakuan jg gini 😂😂 buat luculucuan,0,2025-05-30T13:39:11Z,reply,ngapain dirombak lakuan jg gini buat luculucuan
hFIMNthZ6ow,@ChoirulAnwar-h7z,MU tim papan bawah. Lawan dewa unitef belum tentu menang,0,2025-05-28T23:28:39Z,parent,mu tim papan bawah lawan dewa unitef belum tentu menang
hFIMNthZ6ow,@badrquest,Tahun ini emang tahunnya maung,0,2025-05-28T23:22:36Z,parent,tahun ini emang tahunnya maung
hFIMNthZ6ow,@TherockIndonesia,Owalah mu mu muapalagi km,0,2025-05-28T23:14:51Z,parent,owalah mu mu muapalagi km
hFIMNthZ6ow,@Kemuning-m3j,Kasian MU jadi tim kacang goreng 😂😂,0,2025-05-28T22:49:00Z,parent,kasian mu jadi tim kacang goreng
hFIMNthZ6ow,@pocongkpop732,MU BAPUK..👎😆,0,2025-05-28T22:43:31Z,parent,mu bapuk
hFIMNthZ6ow,@peristiwa_terkini,Team bapuk 😂,0,2025-05-28T22:39:31Z,parent,team bapuk
hFIMNthZ6ow,@Dxyyyy-o5n,Kata Amorim: kami tidak terlalu serius saat bertanding,5,2025-05-28T22:27:09Z,parent,kata amorim kami tidak terlalu serius saat bertanding
hFIMNthZ6ow,@warunk6284,Emang aslinya bapuk 😅,0,2025-05-29T01:54:16Z,reply,emang aslinya bapuk
hFIMNthZ6ow,@prasektinanda8824,Mereka pikir Asean ngeluarin pemain tier 1. Padahal u23,0,2025-05-29T02:21:02Z,reply,mereka pikir asean ngeluarin pemain tier padahal u
hFIMNthZ6ow,@kasdulkalasan4965,Nah lawakan amorim😂.. yang dikirim Asean all star kan juga lain team inti di timnas terbaik😂😮,0,2025-05-29T02:49:42Z,reply,nah lawakan amorim yang dikirim asean all star kan juga lain team inti di timnas terbaik
hFIMNthZ6ow,@fiqihIqbal-t4e,namanya pertandingan kalo kalah ya kalah😮‍💨,0,2025-05-29T03:09:40Z,reply,namanya pertandingan kalo kalah ya kalah
hFIMNthZ6ow,@FirmanSyah-vv8yo,Emg mu pernah serius wkwk,0,2025-05-29T03:11:06Z,reply,emg mu pernah serius wkwk
