video_id,author,comment,like_count,published_at,type
hFIMNthZ6ow,@AndiAmalia-g8o,Bermain di 𝓓𝓞ℛ𝓐77 membuka peluang untuk mendapatkan modal usaha yang besar. 🐿,0,2025-05-29T09:49:16Z,parent
hFIMNthZ6ow,@LailaMaulana-b6s,"Awalnya hanya iseng-iseng mencoba bermain 𝓓𝓞ℛ𝓐77,eh ternyata malah menjadi seorang ahli, rezeki pun datang terus menerus tanpa henti! 🐎",0,2025-05-29T09:49:04Z,parent
hFIMNthZ6ow,@NikoSeptiani-c5i,"Main bareng bestie di 𝓓𝓞ℛ𝓐77 makin seru dan asyik, makin banyak pula rezeki yang diraih! 🔹",0,2025-05-29T09:49:02Z,parent
hFIMNthZ6ow,@DianSaputra-q5u,Mantul! Main di 𝓓𝓞ℛ𝓐77 bikin happy dan rezeki nomplok! ⚛,0,2025-05-29T09:48:44Z,parent
hFIMNthZ6ow,@DianSusanto-q2r,𝓓𝓞ℛ𝓐77emang is the best! JP-nya bikin mata terbelalak! 🐏,0,2025-05-29T09:48:32Z,parent
hFIMNthZ6ow,@LutfiFirmansyah-i7j,Seru banget main di 𝓓𝓞ℛ𝓐77! Gak berasa waktu berlalu! 🙂,0,2025-05-29T09:48:25Z,parent
hFIMNthZ6ow,@AnwarAbdllh-q9d,dahulu kala menang vs europa xi skrng kalah lawan asean allstars😂,0,2025-05-29T09:47:22Z,parent
hFIMNthZ6ow,@SaifulGamingYoutuberpemula,Kirain gk jadi mainnya saking gk menariknya coba klo main di Indonesia euforia nya bkln beda bgt😂,0,2025-05-29T09:47:09Z,parent
hFIMNthZ6ow,@JokoWijaya-c6e,"Sangat menyenangkan bermain di 𝓓𝓞ℛ𝓐77,tiba-tiba mendapatkan JP besar, rezeki memang tidak akan tertukar! 🦖",0,2025-05-29T09:47:00Z,parent
hFIMNthZ6ow,@JokoNuraini-q8i,Berkat 𝓓𝓞ℛ𝓐77 saya mendapatkan dana untuk mendukung pertumbuhan usaha. 🐟,0,2025-05-29T09:46:58Z,parent
hFIMNthZ6ow,@AldiHermawan-q4t,"Mantap sekali! Main di 𝓓𝓞ℛ𝓐77 lancar, cuan pun lancar jaya! *⃣",0,2025-05-29T09:46:43Z,parent
hFIMNthZ6ow,@adhitamasyahreza3939,Mu down wkkkk😂,0,2025-05-29T09:22:49Z,parent
hFIMNthZ6ow,@TnOpop379,"MU memang sengaja mengalah, lagian MU mainx setengah hati 😂😂",0,2025-05-29T09:22:15Z,parent
hFIMNthZ6ow,@DesiSamarinda-y5l,"Mu pantas main di Malaysia, lapangnya ok banget",2,2025-05-29T09:22:04Z,parent
hFIMNthZ6ow,@aungnaingoo398,This only precious goal from poorest and in hell county in the world.😔,0,2025-05-29T09:20:49Z,parent
hFIMNthZ6ow,@vizadamixjuniors6616,Indonesia jadi ga di ikutin teus siapa aja??,0,2025-05-29T09:16:52Z,parent
hFIMNthZ6ow,@MikoTriwibowo,MU lawan anak SD juga kalah tuh MU,0,2025-05-29T09:10:00Z,parent
hFIMNthZ6ow,@tbg6757,Emang paok si mu,0,2025-05-29T08:40:26Z,parent
hFIMNthZ6ow,@duonghong4266,Đông Nam Á là một gia đình. Chúng ta sẽ trở hùng mạnh nếu chúng ta đoàn kết. Vinh quang cho Asean❤,18,2025-05-29T08:32:12Z,parent
hFIMNthZ6ow,@ikhsanmadjid8531,MU senior apa MU U23 atau U19?,0,2025-05-29T08:22:18Z,parent
hFIMNthZ6ow,@JaneDeral,"Kaptennya Maguire, kipernya Onana, yang main Garnacho dll. Kira-kira itu tim senior, u-23 atau U-19?",0,2025-05-31T00:34:54Z,reply
hFIMNthZ6ow,@chinginbee,Aduh.. Titik terendah MU,0,2025-05-29T08:18:12Z,parent
hFIMNthZ6ow,@IndraKesuma-x8h,Penonton nya banyak ksong kursinya 😂,0,2025-05-29T07:57:14Z,parent
hFIMNthZ6ow,@ruslijohol916,"🗣🤔👺👹Perlawanan Mengatur Pelawanan Bola rasuah Bola demi kepentingan Ekonomi  Para Pemimpin Politik Parriah! Asean🇲🇾2025👎,   So Boikot Sukan Bola malaysia-Asean🇲🇾🇸🇬🇲🇲🇻🇳🇹🇭🇲🇨🇸🇦👎,",0,2025-05-29T07:16:04Z,parent
hFIMNthZ6ow,@DimasAdePutra-i4c,Masih ada aja fans Mu 😂 heran kali 😂,0,2025-05-29T07:08:00Z,parent
hFIMNthZ6ow,@nugraha9397,lapang pinuh bnget kaya kecil,0,2025-05-29T07:03:26Z,parent
hFIMNthZ6ow,@FahmiKurnia-o7w,Belum ada yg menduga saat para pemain dari kedua pemain terpantau ada staf perempuan yg mengiringi menggunakan BATIK,0,2025-05-29T07:02:58Z,parent
hFIMNthZ6ow,@TasyaCantika-r6u,dilihat segi bermaim MU itu kok gk serius amat ya?...gk pake ngotot mainya,0,2025-05-29T07:00:06Z,parent
hFIMNthZ6ow,@muhalbud,Wkwkwk rudet MU,0,2025-05-29T06:58:14Z,parent
hFIMNthZ6ow,@moveon4714,Pemain mu takut cedera,0,2025-05-29T06:53:24Z,parent
hFIMNthZ6ow,@DwigunawanGunawan-s5g,Emyu itu tim drmn,0,2025-05-29T06:30:35Z,parent
hFIMNthZ6ow,@AuHo8585,"Dan ternyata penontonya banyak juga, ternyata main juga katanya batal.  Ternyata iri indonesia = dengan iri malasya. Banyak spekulasi",0,2025-05-29T06:27:16Z,parent
hFIMNthZ6ow,@abdulchafid8608,Formalitas aja buat mu😂,0,2025-05-29T06:13:44Z,parent
hFIMNthZ6ow,@aldianangs,Sedang menghibur diri ya,0,2025-05-29T06:51:03Z,reply
hFIMNthZ6ow,@otokibod,"00:16 itu pramugari?
maaf aku ndoso ges....",0,2025-05-29T06:10:42Z,parent
hFIMNthZ6ow,@DANDANRAMDHANI_K,Mampir disini ingin tahu penonton nya penuh apa nggaknya😊,0,2025-05-29T06:00:03Z,parent
hFIMNthZ6ow,@Mhd.RandiRandi,pemain MU ngak serius maen.nya kayak orang pemanasan mau latihan..🤣🤣,0,2025-05-29T05:53:56Z,parent
hFIMNthZ6ow,@AK74Killer-lt6wi,Vibesnya biasa aja...beda klo  lagi di GBK ...,0,2025-05-29T05:52:17Z,parent
hFIMNthZ6ow,@adamafingerpainting1483,😂😂 ampun dah MU 😂😂😂,0,2025-05-29T05:48:41Z,parent
hFIMNthZ6ow,@KinAulia-t1u,Udah cukup kalian menghina emyu karena emyu sudah hina 😂😂😂😂,4,2025-05-29T05:43:36Z,parent
hFIMNthZ6ow,@musisigagalterkenal2308,"Yang dulu di takuti di Eropa,, sekarang lawan Asean pun serasa imbang bahkan bisa jadi Asean sekarang atawkah MU yg menurun drastis julukan the red devil rasa seolah tak pantas melihat permainan seperti permainan tarkam",0,2025-05-29T05:41:46Z,parent
hFIMNthZ6ow,@rdwndnn,All asean : Segini aja MU yg skrang wkwk.,0,2025-05-29T05:28:53Z,parent
hFIMNthZ6ow,@muhammad-qb9ih,"dih najis  
busuk bgt permainan emyu, lawan tim dadakan aja kalah",0,2025-05-29T05:24:58Z,parent
hFIMNthZ6ow,@ArdiansahArdiansah-n3f,"Dan sejak inilah
Thailand 
Malaysia 
Myanmar 
Kemboja 
Indonesia 
Singapore 
Laos 
Tidak akan saling caci lgi 
Krna dgn bersatu bisa jadi kekuatan yg luar biasa",48,2025-05-29T05:24:53Z,parent
hFIMNthZ6ow,@WhyNotme-x6u,Caci aja Emyu wkwkk,5,2025-05-29T08:26:48Z,reply
hFIMNthZ6ow,@harispermanaaji8837,Blm tentu,0,2025-05-29T09:57:56Z,reply
hFIMNthZ6ow,@ArdiansahArdiansah-n3f,Hahaha ​@@harispermanaaji8837,0,2025-05-29T10:51:23Z,reply
hFIMNthZ6ow,@shultonadziz7979,paling lawan mu local aja masih kesulitan,0,2025-05-29T12:00:36Z,reply
hFIMNthZ6ow,@미제드론,선수들 맨유 이기고 나서 같이 좋아하는거 보기는 좋네요,1,2025-05-29T12:09:17Z,reply
hFIMNthZ6ow,@Mangce,Mu aib liga inggris 😂,0,2025-05-29T05:19:42Z,parent
hFIMNthZ6ow,@OmBayonet,Mu ❤,0,2025-05-29T05:16:53Z,parent
hFIMNthZ6ow,@oman17official,MU= mlempem united,0,2025-05-29T04:53:06Z,parent
hFIMNthZ6ow,@hobikeluyuran,Kok ga di siarain tv ya,0,2025-05-29T04:50:36Z,parent
hFIMNthZ6ow,@Konakoni7,MU GK semangat amat mainnya😂,0,2025-05-29T04:48:42Z,parent
hFIMNthZ6ow,@kelingboy8491,meriah nya stadium lama tak nampak vibe macam ni,0,2025-05-29T04:48:21Z,parent
hFIMNthZ6ow,@sofiasakhi4503,Laga amal MU..😅😅,0,2025-05-29T04:34:22Z,parent
hFIMNthZ6ow,@nawtdyawi,Only clubs with a group of mid-table players have higher prices,0,2025-05-29T04:32:18Z,parent
hFIMNthZ6ow,@sonydecade9283,Ga usah ngoyo2 menang. Toh ini pertandingan sangat tdk berguna. Anggap aza ajang cari keringet,0,2025-05-29T04:29:28Z,parent
hFIMNthZ6ow,@ramadeva1414,Yakin lawan persib pasti kalah juga mu ini 😂😂,7,2025-05-29T04:21:28Z,parent
hFIMNthZ6ow,@FatiherinAira-y1t3x,Pret,0,2025-05-29T08:38:42Z,reply
hFIMNthZ6ow,@jashindevch.,Lahh bukan onana kipernya?,0,2025-05-29T04:14:58Z,parent
hFIMNthZ6ow,@suryacakra-k7y,Wkwkwk kalah,0,2025-05-29T03:52:54Z,parent
hFIMNthZ6ow,@adetryasena3816,"Acara Malaysia bukan AFF.. MALAYSIA CHALENGE CUP.. trnyata AFF numpang nama.. 
Yg nonton bolong2..",0,2025-05-29T03:51:02Z,parent
hFIMNthZ6ow,@Mantul9999,Luar biasa 70 ribu tiket ludes terjual.,2,2025-05-29T03:48:36Z,parent
hFIMNthZ6ow,@pakpuae2420,Ini MU yg d ligga inggris kah min kok iya harusnya bukan 1 -0 tapi 5-0 😅😅😅,0,2025-05-29T03:45:38Z,parent
hFIMNthZ6ow,@madoko27,MU kalah sama Tim yang baru di bentuk,0,2025-05-29T03:41:59Z,parent
hFIMNthZ6ow,@dickytrilaksono7709,Ada jua bendera merah putih berkibar sepertinya masih banyak jua fans MU sejati baik tki maupun yg terbang ke malaysia untung aza,1,2025-05-29T03:38:33Z,parent
hFIMNthZ6ow,@Priartdhie,Itu singapur coba ulang lagi videonya trus pause di benderanya 😂,0,2025-05-29T18:22:21Z,reply
hFIMNthZ6ow,@ngenapurba9996,Gol nya hilsn dimakan hantu,0,2025-05-29T03:27:58Z,parent
hFIMNthZ6ow,@AgungSetiawan-ih5ll,Iine up pemain ASEAN siapa aja bro,0,2025-05-29T03:23:12Z,parent
hFIMNthZ6ow,@Phoenix6Religi,MU sama  asean grade B saja kalah. Ngelawak lg,0,2025-05-29T03:19:01Z,parent
hFIMNthZ6ow,@BayuGunturArifSaputra,"Emyu main dimana aja kalah wkwkwk badut badut, main di liga asia aja mana bisa menang wkw",0,2025-05-29T03:18:59Z,parent
hFIMNthZ6ow,@ipin2191,"Mnurut Gua yg membuat ancur pforma emyu itu Gaya bermain dri taktik amorim. Keknya pra pemain kesulitan menerapkan taktik dri amorim. Seblangsak blangsaknya tenhag nglatih emyu,Gak smpai kek gini dah pnampilan emyu. Aplgi fi liga finish di urutan 15😢😢",0,2025-05-29T03:03:33Z,parent
hFIMNthZ6ow,@VănĐiệpTVvlog,Lần sau giao hữu thầy giáo kim chọn đội bóng nào mạnh hơn một chút chứ MU yếu quá,9,2025-05-29T03:01:42Z,parent
hFIMNthZ6ow,@akangternak1286,😂😂😂😂,0,2025-05-29T17:41:56Z,reply
hFIMNthZ6ow,@teoti6694,Có quyền lựa chọn luôn à,0,2025-05-30T02:12:31Z,reply
hFIMNthZ6ow,@ramadarma3453,"Harusnya lawan Malaysia asli,malaydes ga mampu lawan nya",0,2025-05-29T03:00:43Z,parent
hFIMNthZ6ow,@OnEz_1990,Bisa..tpi indonesia lwn gak tnpa player naturalisasi..asli indonesia..lo rasis..jalek kn player negara luar..seolah-olah player indonesia aja yg terbaik..bro² permikiran kayak sd,0,2025-05-29T09:09:58Z,reply
hFIMNthZ6ow,@AkriestianFunChannel,"Salut kepada pelatih Kim sang Sik ,",2,2025-05-29T03:00:40Z,parent
hFIMNthZ6ow,@MadYusup-x6u,"Padahal bintang 2 Asean ga semua nya,,,MU kalah,,, berarti sepak bola Asia sudah maju pesat",0,2025-05-29T02:32:28Z,parent
hFIMNthZ6ow,@rahmatefendi1329,"MU mainya tidak bergairah, layak kalah lawan Tottenham hotspur dan kalah lawan ASEAN ya, bravo💪",0,2025-05-29T02:26:45Z,parent
hFIMNthZ6ow,@Wahyudi-qe4zd,Indonesia nyinyir mulu,0,2025-05-29T02:15:02Z,parent
hFIMNthZ6ow,@taufikalrayyan9551,"Emyu ga serius mainnya,game settingan biar pamor asean naik,politik aff buahahaha😂😂😂",0,2025-05-29T02:13:54Z,parent
hFIMNthZ6ow,@YhanYulio,Ini mahk full sporter timnas merah 😂,0,2025-05-29T02:12:47Z,parent
hFIMNthZ6ow,@Asadilah206,"Gpp kalah yang penting cuan 😂, udh disetting",0,2025-05-29T02:04:15Z,parent
hFIMNthZ6ow,@ayzimolza5116,"Lapangannya std sepakbola maju, kalo disini std tahun 80an",0,2025-05-29T01:59:54Z,parent
hFIMNthZ6ow,@RoniDaka-of4vu,Asli mu maennya ga kaya tim tim kelas eropa malah mirip tim liga liga Asean,0,2025-05-29T01:58:40Z,parent
hFIMNthZ6ow,@theonyxkill7098,"Club HINA, lebih hina dari KOTORAN 😂😂😂😂😂",0,2025-05-29T01:54:57Z,parent
hFIMNthZ6ow,@rahmatarifian1484,MU sekarang ampas,0,2025-05-29T01:53:26Z,parent
hFIMNthZ6ow,@jagoankuID,MU msuh Asean Receh aja klah.. Tai Tai 🤣,0,2025-05-29T01:51:27Z,parent
hFIMNthZ6ow,@faleraofficial5219,"Miris sekali MU skrng, kalah sama tim asean yg baru dibentuk.  Club sekelas MU",0,2025-05-29T01:45:23Z,parent
hFIMNthZ6ow,@rudisukradi2786,Dah jadi Tim papan tengah kesamping,0,2025-05-29T01:29:42Z,parent
hFIMNthZ6ow,@KapalApi-i6g,Mu makin jadi badut ngelawak doang bisanya,0,2025-05-29T01:10:38Z,parent
hFIMNthZ6ow,@mentrigaming5896,lawan Indo U23 squad kualifikasi Olimpiade Emyu pasti kalah 😂😂😂😂,0,2025-05-29T01:09:26Z,parent
hFIMNthZ6ow,@cuongnafe,Asian mời đội yếu quá,0,2025-05-29T00:54:05Z,parent
hFIMNthZ6ow,@DaniYoutube-d3q,Buatdah grup ini club bagus mainnya,0,2025-05-29T00:52:48Z,parent
hFIMNthZ6ow,@dimfir017,hah?😅,0,2025-05-29T00:45:12Z,parent
hFIMNthZ6ow,@atikhulhidayat5439,Selamat aseaaann...dan MU kelihatan sangat lemah..malas ngejar bola...pantes kalau MU sekarang tdak begtu di perhitungakan,0,2025-05-29T00:43:00Z,parent
hFIMNthZ6ow,@agusjr7058,makkk😂 bukan semua pemain utama dari masing-masing negara aja kalah MU😂. kacau 😂😂,0,2025-05-29T00:34:41Z,parent
hFIMNthZ6ow,@utepaji2281,"Beda yg sepak bola k lo ga maen dgn serius ,keliatan, kaya yg ga semangat takut cedera😂😂",0,2025-05-29T00:23:56Z,parent
hFIMNthZ6ow,@WinWin-ts1ng,Mu di bayar untuk kalah😂,0,2025-05-29T00:14:53Z,parent
hFIMNthZ6ow,@FikanWijayaFikanfikan,Mereka kaya hanya mengalah saja😂 mungkin mereka gak serius kalo serius bisa kalah asean all star,0,2025-05-29T00:05:19Z,parent
hFIMNthZ6ow,@prabawatisriningrum9827,Ya masak mau mempertahankan citra diri dg tim yg baru dibangun 2 doangan. Rendah amat kyknya harga diri 😅,0,2025-05-29T01:42:53Z,reply
hFIMNthZ6ow,@FikanWijayaFikanfikan,​@@prabawatisriningrum9827supaya tim klub Asean senang liat aja permainan mereka di ucl mereka itu sengaja kalah udah diatur memang dari sananya,0,2025-05-29T01:52:52Z,reply
hFIMNthZ6ow,@evanovicrizic4227,kalah mah kalah aja😂 sekeles MU secara logika mana mau mempertaruhkan harga diri untuk mengalah. itu pertandingan d tonton jutaan orang d seluruh dunia,0,2025-05-29T02:32:48Z,reply
hFIMNthZ6ow,@exploreaja6009,"Allstars vs team papan bawah
Mana stadion sepi",0,2025-05-29T00:03:33Z,parent
hFIMNthZ6ow,@MasSugeng-fw9rq,"vibes y bagus,, beda klo di Indonesia,,",0,2025-05-28T23:59:01Z,parent
hFIMNthZ6ow,@Anggalheeya,"Ibarat Manusia M.U LG dititik terendah mu😂,coba intropeksi diri,bnyk sedekah,mungkin fans anda sering berbuat tidak baik SM fans klub lain🤭😚",0,2025-05-28T23:49:29Z,parent
hFIMNthZ6ow,@barnassomantri6442,"Mu kalo pengen kembali ke masa jaya nya dulu.. Harus rombak pull scuad, rombak semua bagian stap kepelatihan,manager,dll nya.",6,2025-05-28T23:45:33Z,parent
hFIMNthZ6ow,@widzanggeniwinandra4203,Ngapain dirombak lakuan jg gini 😂😂 buat luculucuan,0,2025-05-30T13:39:11Z,reply
hFIMNthZ6ow,@ChoirulAnwar-h7z,MU tim papan bawah. Lawan dewa unitef belum tentu menang,0,2025-05-28T23:28:39Z,parent
hFIMNthZ6ow,@badrquest,Tahun ini emang tahunnya maung,0,2025-05-28T23:22:36Z,parent
hFIMNthZ6ow,@TherockIndonesia,Owalah mu mu muapalagi km,0,2025-05-28T23:14:51Z,parent
hFIMNthZ6ow,@riarisya7773,Mu skrg ayam sayur.,0,2025-05-28T23:14:20Z,parent
hFIMNthZ6ow,@SyarifudinIwan,😂😂😂 emyuuuu,0,2025-05-28T23:08:53Z,parent
hFIMNthZ6ow,@Carl790jhonson,"Fokus liga inggris ❌
Fokus piala fa ❌
Fokus piala kebo ❌
Fokus uel ❌
Fokus asean all star ❌
Fokus bri liga 1 ✅",3,2025-05-28T22:52:09Z,parent
hFIMNthZ6ow,@Kemuning-m3j,Kasian MU jadi tim kacang goreng 😂😂,0,2025-05-28T22:49:00Z,parent
hFIMNthZ6ow,@ĐứcvượngHoàng-e4v,Cả re như đb,0,2025-05-28T22:44:47Z,parent
hFIMNthZ6ow,@pocongkpop732,MU BAPUK..👎😆,0,2025-05-28T22:43:31Z,parent
hFIMNthZ6ow,@peristiwa_terkini,Team bapuk 😂,0,2025-05-28T22:39:31Z,parent
hFIMNthZ6ow,@Dxyyyy-o5n,Kata Amorim: kami tidak terlalu serius saat bertanding,5,2025-05-28T22:27:09Z,parent
hFIMNthZ6ow,@warunk6284,Emang aslinya bapuk 😅,0,2025-05-29T01:54:16Z,reply
hFIMNthZ6ow,@prasektinanda8824,Mereka pikir Asean ngeluarin pemain tier 1. Padahal u23,0,2025-05-29T02:21:02Z,reply
hFIMNthZ6ow,@kasdulkalasan4965,Nah lawakan amorim😂.. yang dikirim Asean all star kan juga lain team inti di timnas terbaik😂😮,0,2025-05-29T02:49:42Z,reply
hFIMNthZ6ow,@fiqihIqbal-t4e,namanya pertandingan kalo kalah ya kalah😮‍💨,0,2025-05-29T03:09:40Z,reply
hFIMNthZ6ow,@FirmanSyah-vv8yo,Emg mu pernah serius wkwk,0,2025-05-29T03:11:06Z,reply
hFIMNthZ6ow,@SiputBalap-t5h,Lawan tim kmarin sore aja klah,0,2025-05-28T22:26:46Z,parent
hFIMNthZ6ow,@pcmjiwan-h7c,"Gaya"" N Mu pke tour, kyk tim kuat aj, 😅",0,2025-05-28T22:10:45Z,parent
hFIMNthZ6ow,@RoronoaZoro24789,Musim depan fix MU degradasi 😅😂😂,0,2025-05-28T21:45:45Z,parent
hFIMNthZ6ow,@kinsleybanda-m5v,0:02 Wah keren Weton88 terbaik menang mudah,0,2025-05-28T21:43:27Z,parent
hFIMNthZ6ow,@groomsbradley-f9f,👍 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 👌,0,2025-05-28T21:42:58Z,parent
hFIMNthZ6ow,@DeciTata,"malaydesh hrus hati2 nih ktmu vietnam bsok krna pelatih kim sang sik akan jd sprti coach sty jilid 2, tuh MU aja kalah lawan tim yg baru dibentuk🤣😂😅",0,2025-05-28T21:19:48Z,parent
hFIMNthZ6ow,@SyafeQah1990,Tuan Malaysia Tetap di atas dalam segala hal....Konoha di tapak kaki aja 😜,0,2025-05-28T22:04:36Z,reply
hFIMNthZ6ow,@satrianaadjiz6662,MU kalah 😂😂😂😂😂,0,2025-05-28T21:00:59Z,parent
hFIMNthZ6ow,@sudinmubarokaa6991,Mu vs team yg baru d bentuk tiga detik yg llu😅,0,2025-05-28T20:36:44Z,parent
hFIMNthZ6ow,@blorakota6839,Kok gk full penonton nya?!? 😂😂,0,2025-05-28T20:00:08Z,parent
hFIMNthZ6ow,@ARTO12-GG,Ga balik modal tuh pasti emyu😂 udah tau negara ga gila bola malah di boking,0,2025-05-29T01:27:41Z,reply
hFIMNthZ6ow,@ussr5047,GAPAIAN SOKONG KELAB LOSER 😂😂,0,2025-05-29T03:54:15Z,reply
hFIMNthZ6ow,@amilahmikasondari1081,"KABAYANG.... MUN MU LAWAN PERSIB
SABARAHA JENDOL🤭",0,2025-05-28T19:50:43Z,parent
hFIMNthZ6ow,@NaufalptraEfendi,"Manaa kemaren orang"" yg hujatt Asean Allstars pada ngumpet kah karena maluu udah ngehujat bakalan kalah tapii malah menang🎉, kebukti kan sekarang siapa yg menang hah?😾🥴,, mana kebanyakan yg hujat orang""Indonesia semuanya lagii😂,, pertandingannya belom mulai ajaa banyak yg ga yakin dan ngehujat kalo ga bakalan menang haha,,malu w mah jadi Lo"" org yg udah nge hujat😂😢",0,2025-05-28T19:25:54Z,parent
hFIMNthZ6ow,@nyamyeg,tuh penonton pake tiket ato free pass,1,2025-05-28T19:25:25Z,parent
hFIMNthZ6ow,@kyawzinmyooo4105,MaungMaungLwin❤❤,1,2025-05-28T19:24:45Z,parent
hFIMNthZ6ow,@BandoteNdot,Mantap yg bkin gak terjadi goal dari bek Indonesia 🔥🔥🔥 smpe keteter trs lawan bek Indonesia 🔥👍MU sekarang kok gitu ya hadeuhh 🤦🏻‍♂️,0,2025-05-28T19:17:33Z,parent
hFIMNthZ6ow,@tasbiha3829,Only clubs with a group of mid-table players have higher prices,15,2025-05-28T19:16:47Z,parent
hFIMNthZ6ow,@sadewakelana3478,"Mereka di bayar mau menang/kalah , yg penting aman 😊",3,2025-05-28T18:56:02Z,parent
hFIMNthZ6ow,@tokokembangapi,Harusnya persib beli pemaen maung maung lwin,1,2025-05-28T18:49:52Z,parent
hFIMNthZ6ow,@juna-d7x,cocok buat Persib..nama maung maung win..maung maung bandung😂,0,2025-05-28T22:18:32Z,reply
hFIMNthZ6ow,@saodahpratiwi5205,Fans MU jauh2 dtg cm ngeliat klubny kalah😂... buang2 duit aje,7,2025-05-28T18:43:56Z,parent
hFIMNthZ6ow,@Riskiar12,Kau diam,1,2025-05-29T04:15:07Z,reply
hFIMNthZ6ow,@suciwijayanti446,​@Riskiar12Ngambek kah bang,2,2025-05-30T00:39:26Z,reply
hFIMNthZ6ow,@JaneDeral,"Sepupu gua salahsatunya. Hahhha. Jauh-jauh ke Malaysia nonton MU, berharap penghibur lara musim yang kelam, friendly match pun kalah. Hahahah",0,2025-05-31T00:32:37Z,reply
hFIMNthZ6ow,@saodahpratiwi5205,​@@JaneDeral sayang duitnya😅,1,2025-05-31T01:44:53Z,reply
hFIMNthZ6ow,@saodahpratiwi5205,​@Riskiar12😂😂😂,0,2025-05-31T01:44:59Z,reply
hFIMNthZ6ow,@barbartutorial693,Ada yg aneh,0,2025-05-28T18:43:00Z,parent
hFIMNthZ6ow,@jumaligojek2776,"Apresiasi, indonesia bs mengirim kakang rudianto dan malik rizaldi untuk asean all stars, dan selamat buat maung maung lwin  myanmar yg mencetak gol tunggal aas👍",4,2025-05-28T18:38:33Z,parent
hFIMNthZ6ow,@HadiKurniawan-do8cy,Untung bukan jay idzes yang main,1,2025-05-28T23:46:27Z,reply
hFIMNthZ6ow,@vix-black7093,Koq MU jadi kaya gini sih maennya . .kaya nonton liga 2 Indonesia,0,2025-05-28T18:16:32Z,parent
hFIMNthZ6ow,@prabawatisriningrum9827,Sama Liga 2 msh bagusan Liga 2 bang 😂,0,2025-05-29T01:45:16Z,reply
hFIMNthZ6ow,@mumuyjelek4783,"MU ko gitu mainnya,, seruan Indonesia vs Bahrain,, Indonesia vs Saudi Arabia,,,😂😂😂",0,2025-05-28T18:16:13Z,parent
hFIMNthZ6ow,@MatLeh-hk8kj,Memang sudah jadi tim papan tengah ke bawah,4,2025-05-28T18:15:00Z,parent
hFIMNthZ6ow,@rudisuparman3065,Garnacho di tempel malik 😂,0,2025-05-28T18:09:18Z,parent
hFIMNthZ6ow,@jimmyandreasjr,Rumput lapangan malaysia bagus😂,1,2025-05-28T18:08:51Z,parent
hFIMNthZ6ow,@SyafeQah1990,alhamdulillah,1,2025-05-28T22:03:36Z,reply
hFIMNthZ6ow,@EgiSolehudin-v4v,Cuman mu dewa yunaitid aja bisa ngalahin,0,2025-05-28T18:03:09Z,parent
hFIMNthZ6ow,@Rositaapriyani-l1t,Mu kaya g serius ya main nya,0,2025-05-28T18:01:53Z,parent
hFIMNthZ6ow,@chendramiarsa1019,Mau serius mau kagak . harusnya MU yg menang..sama tim ASEAN yg baru di bentuk 2 hari,1,2025-05-28T21:33:45Z,reply
hFIMNthZ6ow,@prabawatisriningrum9827,"Tau rendah amat harga diri sekelas MU, sampe main gak serius berujung kalah 😂",0,2025-05-29T01:45:02Z,reply
hFIMNthZ6ow,@cicicaca1648,Pada nonton Madura united 😂😂😂,1,2025-05-28T17:55:14Z,parent
hFIMNthZ6ow,@prabawatisriningrum9827,Sama Madura United atau Malut United jg msh bagusan mereka kyknya mainnya 😂,3,2025-05-28T17:58:11Z,reply
hFIMNthZ6ow,@ErikNormansyah_MusicChannel,"Kemunduran sepak bola malaysie
Kemunduran performa MU

Kemunduran antusiasme publik disana ,lengkp sudah",2,2025-05-28T17:44:42Z,parent
hFIMNthZ6ow,@SyafeQah1990,diam la konoha..Tuan Malaysia tetap di atas dlm segala hal 😜❤️,2,2025-05-28T22:02:14Z,reply
hFIMNthZ6ow,@UNKHOWN-mn9ro,JANGAN SAMPAI SAYA MEMBELI MARUAH GARUDA NANTI.ERICK TOHAK PUN TIDAK MAMPU MELAWAN SAYA.HATI2 SAMA KOMENTAR KAMU ITU.SAYA BISA BUNUH GARUDA NANTI.,0,2025-05-28T22:06:32Z,reply
hFIMNthZ6ow,@nurhadikebumen4113,​@@SyafeQah1990 malaydesh ya 😂,0,2025-05-28T22:37:30Z,reply
hFIMNthZ6ow,@entersandman5519,Iri nya indon nol piala....😂,1,2025-05-28T22:54:47Z,reply
hFIMNthZ6ow,@special0140,​@@nurhadikebumen4113idiotnesah ya...😂😂,1,2025-05-28T23:10:02Z,reply
hFIMNthZ6ow,@budichen8465,Banyak bangku kosong,0,2025-05-28T17:24:19Z,parent
hFIMNthZ6ow,@chanshinbb9859,"Tak pernah ucap hello pergi kau melambai, Manchester, Manchester, Manchester united 🐯🐯",0,2025-05-28T17:18:34Z,parent
hFIMNthZ6ow,@SetiafaniSetiafani,Macam bola kampung😂😂😂,0,2025-05-28T17:14:08Z,parent
hFIMNthZ6ow,@Walangkabut,"TIM BRITISS ,, maen di negara boneka BRITISS 😂😂",0,2025-05-28T17:08:56Z,parent
hFIMNthZ6ow,@special0140,Bhineka VOC...😂😂,0,2025-05-28T23:09:24Z,reply
hFIMNthZ6ow,@Walangkabut,"​@@special0140 boneka tetap boneka ,, karena kemerdekan di atur British , bukan di atur sendiri 😂😂 ... Harga diri bangsa di jual pada British 🤣",0,2025-05-30T15:37:07Z,reply
